"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"1614","Chagyrskaya","Chagyrskaya human remains 28","Stratum 6 b","-","-","-"
"1615","Chagyrskaya","Chagyrskaya human remains 29","Stratum 6 b","-","-","-"
"1616","Chagyrskaya","Chagyrskaya human remains 31","Stratum 6 b","-","-","-"
"1617","Chagyrskaya","Chagyrskaya human remains 32","Stratum 6 b","-","-","-"
"1618","Chagyrskaya","Chagyrskaya human remains 33","Stratum 6 b","-","-","-"
"1619","Chagyrskaya","Chagyrskaya human remains 34","Stratum 6 b","-","-","-"
"1620","Chagyrskaya","Chagyrskaya human remains 35","Stratum 6 b","-","-","-"
"1621","Chagyrskaya","Chagyrskaya human remains 36","Stratum 6 b","-","-","-"
"1622","Chagyrskaya","Chagyrskaya human remains 37","Stratum 6 b","-","-","-"
"1623","Chagyrskaya","Chagyrskaya human remains 39","Stratum 6 b","-","-","-"
"1624","Chagyrskaya","Chagyrskaya human remains 40","Stratum 6 b","-","-","-"
"1625","Chagyrskaya","Chagyrskaya human remains 42","Stratum 6 b","-","-","-"
"1626","Chagyrskaya","Chagyrskaya human remains 43","Stratum 6 b","-","-","-"
"1627","Chagyrskaya","Chagyrskaya human remains 44","Stratum 6 b","-","-","-"
"1628","Chagyrskaya","Chagyrskaya human remains 45","Stratum 6 c 1","-","-","-"
"1629","Chagyrskaya","Chagyrskaya human remains 46","Stratum 6 c 1","-","-","-"
"1630","Chagyrskaya","Chagyrskaya human remains 48","Stratum 6 c 1","-","-","-"
"1631","Chagyrskaya","Chagyrskaya human remains 49","Stratum 6 c 1","-","-","-"
"1632","Chagyrskaya","Chagyrskaya human remains 50","Stratum 6 a","-","-","-"
"1633","Chagyrskaya","Chagyrskaya human remains 51","Stratum 6 a","-","-","-"
"1634","Chagyrskaya","Chagyrskaya stratum 1 small mammal fauna","Stratum 1","-","-","-"
"1635","Chagyrskaya","Chagyrskaya stratum 3 small mammal fauna","Stratum 3","-","-","-"
"1636","Chagyrskaya","Chagyrskaya stratum 4 small mammal fauna","Stratum 4","-","-","-"
"1637","Chagyrskaya","Chagyrskaya stratum 5 small mammal fauna","Stratum 5","-","-","-"
"1638","Chagyrskaya","Chagyrskaya stratum 6a small mammal fauna","Stratum 6 a","-","-","-"
"1639","Chagyrskaya","Chagyrskaya stratum 6b small mammal fauna","Stratum 6 b","-","-","-"
"1640","Chagyrskaya","Chagyrskaya stratum 6c/1 small mammal fauna","Stratum 6 c 1","-","-","-"
"1641","Chagyrskaya","Chagyrskaya stratum 6c/2 small mammal fauna","Stratum 6 c 2","-","-","-"
"1642","Chagyrskaya","Chagyrskaya stratum 7a-c small mammal fauna","Stratum 7 a","-","-","-"
"1643","Chagyrskaya","Chagyrskaya stratum 7a-c small mammal fauna","Stratum 7 b","-","-","-"
"1644","Chagyrskaya","Chagyrskaya stratum 7a-c small mammal fauna","Stratum 7 c","-","-","-"
"1645","Chagyrskaya","Chagyrskaya stratum 5 large mammal fauna","Stratum 5","-","-","-"
"1646","Chagyrskaya","Chagyrskaya stratum 6a large mammal fauna","Stratum 6 a","-","-","-"
"1647","Chagyrskaya","Chagyrskaya stratum 6b large mammal fauna","Stratum 6 b","-","-","-"
"1648","Chagyrskaya","Chagyrskaya stratum 6c large mammal fauna","Stratum 6 c 1","-","-","-"
"1649","Chagyrskaya","Chagyrskaya stratum 6c large mammal fauna","Stratum 6 c 2","-","-","-"
"1650","Chagyrskaya","Chagyrskaya stratum 7 large mammal fauna","Stratum 7 a","-","-","-"
"1651","Chagyrskaya","Chagyrskaya stratum 7 large mammal fauna","Stratum 7 b","-","-","-"
"1652","Chagyrskaya","Chagyrskaya stratum 7 large mammal fauna","Stratum 7 c","-","-","-"
"1653","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 1","-","-","-"
"1654","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 2","-","-","-"
"1655","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 3","-","-","-"
"1656","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 4","-","-","-"
"1657","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 5","-","-","-"
"1658","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 6 a","-","-","-"
"1659","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 6 b","-","-","-"
"1660","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 6 c 1","-","-","-"
"1661","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 6 c 2","-","-","-"
"1662","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 7 a","-","-","-"
"1663","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 7 b","-","-","-"
"1664","Chagyrskaya","Chagyrskaya spoil large mammal fauna","Stratum 7 c","-","-","-"
"1665","Chagyrskaya","Chagyrskaya human remains 52","Stratum 6 b","-","-","-"
"1666","Champlost","Champlost occupation sector fauna","Unit 9","48100","4400","ESR (electron spin resonance) dating"
"1668","Champlost","Champlost occupation sector fauna","Unit 9","56700","4200","ESR (electron spin resonance) dating"
"1669","Ciemna Cave","Ciemna Cave AH III Main Chamber assemblage","Ciemna Cave layer 2.3 Main Chamber","-","-","-"
"1670","Ciemna Cave","Ciemna Cave AH III Main Chamber assemblage","Ciemna Cave layer 3 Main Chamber","-","-","-"
"1671","Ciemna Cave","Layer 6 Ogrojec Macromammal Fauna","Ciemna Cave layer 6 Ogrojec","-","-","-"
"1672","Ciemna Cave","Layer 7 Ogrojec Macromammal Fauna","Ciemna Cave layer 7 Ogrojec","-","-","-"
"1673","Ciemna Cave","Layer 8 Ogrojec Macromammal Fauna","Ciemna Cave layer 8 Ogrojec","-","-","-"
"1674","Ciemna Cave","Layer 9 Ogrojec Macromammal Fauna","Ciemna Cave layer 9 Ogrojec","-","-","-"
"1675","Ciemna Cave","Layer 10 Ogrojec Macromammal Fauna","Ciemna Cave layer 10 Ogrojec","-","-","-"
"1676","Ciemna Cave","Layer 11 Ogrojec Macromammal Fauna","Ciemna Cave layer 11 Ogrojec","-","-","-"
"1677","Ciemna Cave","Layer 12 Ogrojec Macromammal Fauna","Ciemna Cave layer 12 Ogrojec","-","-","-"
"1678","Ciemna Cave","Layer 13 Ogrojec Macromammal Fauna","Ciemna Cave layer 13 Ogrojec","-","-","-"
"1679","Ciemna Cave","Layer 14 Ogrojec Macromammal Fauna","Ciemna Cave layer 14 Ogrojec","-","-","-"
"1680","Ciemna Cave","Layer 15 Ogrojec Macromammal Fauna","Ciemna Cave layer 15 Ogrojec","-","-","-"
"1681","Ciemna Cave","Layer 16 Ogrojec Macromammal Fauna","Ciemna Cave layer 16 Ogrojec","-","-","-"
"1682","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 10 Ogrojec","-","-","-"
"1683","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 11 Ogrojec","-","-","-"
"1684","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 12 Ogrojec","-","-","-"
"1685","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 13 Ogrojec","-","-","-"
"1686","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 14 Ogrojec","-","-","-"
"1687","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 15 Ogrojec","-","-","-"
"1688","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 16 Ogrojec","-","-","-"
"1689","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 17 Ogrojec","-","-","-"
"1690","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 18 Ogrojec","-","-","-"
"1692","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 6 Ogrojec","-","-","-"
"1693","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 7 Ogrojec","-","-","-"
"1694","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 8 Ogrojec","-","-","-"
"1695","Ciemna Cave","Pleistocene Sediments Micromammal Fauna","Ciemna Cave layer 9 Ogrojec","-","-","-"
"1696","Cistern Cave","Cistern Cave, Fauna","Cemented breccia","-","-","-"
"1697","Cistern Cave","Cistern Cave, micromammals","Cemented breccia","-","-","-"
"1698","Coc Muoi cave","Coc Muoi Cave, Fauna","Layer 1","-","-","-"
"1699","Coc Muoi cave","Coc Muoi Cave, micromammals","Layer 1","-","-","-"
"1700","Combe-Grenal","Combe-Grenal Level 25 human remains 1","Level 25","-","-","-"
"1701","Combe-Grenal","Combe-Grenal Level 25 human remains 2","Level 25","-","-","-"
"1702","Combe-Grenal","Combe-Grenal Level 25 human remains 3","Level 25","-","-","-"
"1703","Combe-Grenal","Combe-Grenal Level 25 human remains 4","Level 25","-","-","-"
"1704","Combe-Grenal","Combe-Grenal Level 25 human remains 5","Level 25","-","-","-"
"1705","Combe-Grenal","Combe-Grenal Level 25 human remains 6","Level 25","-","-","-"
"1706","Combe-Grenal","Combe-Grenal Level 25 human remains 7","Level 25","-","-","-"
"1707","Combe-Grenal","Combe-Grenal Level 25 human remains 8","Level 25","-","-","-"
"1708","Combe-Grenal","Combe-Grenal Level 25 human remains 9","Level 25","-","-","-"
"1709","Combe-Grenal","Combe-Grenal Level 25 human remains 10","Level 25","-","-","-"
"1710","Combe-Grenal","Combe-Grenal Level 25 human remains 11","Level 25","-","-","-"
"1711","Combe-Grenal","Combe-Grenal Level 25 human remains 12","Level 25","-","-","-"
"1712","Combe-Grenal","Combe-Grenal Level 25 human remains 13","Level 25","-","-","-"
"1713","Combe-Grenal","Combe-Grenal Level 25 human remains 14","Level 25","-","-","-"
"1714","Combe-Grenal","Combe-Grenal Level 25 human remains 15","Level 25","-","-","-"
"1715","Combe-Grenal","Combe-Grenal Level 25 human remains 16","Level 25","-","-","-"
"1716","Combe-Grenal","Combe-Grenal Level 25 human remains 17","Level 25","-","-","-"
"1717","Combe-Grenal","Combe-Grenal Level 25 human remains 18","Level 25","-","-","-"
"1718","Combe-Grenal","Combe-Grenal Level 25 human remains 19","Level 25","-","-","-"
"1719","Combe-Grenal","Combe-Grenal Level 25 human remains 20","Level 25","-","-","-"
"1720","Combe-Grenal","Combe-Grenal Level 25 human remains 21","Level 25","-","-","-"
"1721","Combe-Grenal","Combe-Grenal Level 25 human remains 22","Level 25","-","-","-"
"1722","Combe-Grenal","Combe-Grenal Level 25 human remains 23","Level 25","-","-","-"
"1723","Combe-Grenal","Combe-Grenal Level 25 human remains 24","Level 25","-","-","-"
"1724","Combe-Grenal","Combe-Grenal Level 25 human remains 25","Level 25","-","-","-"
"1725","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 23","-","-","-"
"1726","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 24","-","-","-"
"1727","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 25","-","-","-"
"1728","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 26","-","-","-"
"1729","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 27","-","-","-"
"1730","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 28","-","-","-"
"1731","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 29","-","-","-"
"1732","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 30","-","-","-"
"1733","Combe-Grenal","Combe-Grenal Level 23-31 human remains 1","Level 31","-","-","-"
"1734","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 23","-","-","-"
"1735","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 24","-","-","-"
"1736","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 25","-","-","-"
"1737","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 26","-","-","-"
"1738","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 27","-","-","-"
"1739","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 28","-","-","-"
"1740","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 29","-","-","-"
"1741","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 30","-","-","-"
"1742","Combe-Grenal","Combe-Grenal Level 23-31 human remains 2","Level 31","-","-","-"
"1743","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 23","-","-","-"
"1744","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 24","-","-","-"
"1745","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 25","-","-","-"
"1746","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 26","-","-","-"
"1747","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 27","-","-","-"
"1748","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 28","-","-","-"
"1749","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 29","-","-","-"
"1750","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 30","-","-","-"
"1751","Combe-Grenal","Combe-Grenal Level 23-31 human remains 3","Level 31","-","-","-"
"1752","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 23","-","-","-"
"1753","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 24","-","-","-"
"1754","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 25","-","-","-"
"1755","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 26","-","-","-"
"1756","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 27","-","-","-"
"1757","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 28","-","-","-"
"1758","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 29","-","-","-"
"1759","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 30","-","-","-"
"1760","Combe-Grenal","Combe-Grenal Level 23-31 human remains 4","Level 31","-","-","-"
"1761","Combe-Grenal","Combe-Grenal Level 35 human remains 1","Level 35","-","-","-"
"1762","Combe-Grenal","Combe-Grenal Level 39 human remains 1","Level 39","-","-","-"
"1763","Combe-Grenal","Combe-Grenal Level 1 fauna","Level 1","-","-","-"
"1764","Combe-Grenal","Combe-Grenal Level 3 fauna","Level 3","-","-","-"
"1765","Combe-Grenal","Combe-Grenal Level 4 fauna","Level 4","-","-","-"
"1766","Combe-Grenal","Combe-Grenal Level 5 fauna","Level 5","-","-","-"
"1767","Combe-Grenal","Combe-Grenal Level 6 fauna","Level 6","-","-","-"
"1768","Combe-Grenal","Combe-Grenal Level 7 fauna","Level 7","-","-","-"
"1769","Combe-Grenal","Combe-Grenal Level 8 fauna","Level 8","-","-","-"
"1770","Combe-Grenal","Combe-Grenal Level 9 fauna","Level 9","-","-","-"
"1771","Combe-Grenal","Combe-Grenal Level 10 fauna","Level 10","-","-","-"
"1772","Combe-Grenal","Combe-Grenal Level 11 fauna","Level 11","-","-","-"
"1773","Combe-Grenal","Combe-Grenal Level 12 fauna","Level 12","-","-","-"
"1774","Combe-Grenal","Combe-Grenal Level 13 fauna","Level 13","-","-","-"
"1775","Combe-Grenal","Combe-Grenal Level 14 fauna","Level 14","-","-","-"
"1776","Combe-Grenal","Combe-Grenal Level 15 fauna","Level 15","-","-","-"
"1777","Combe-Grenal","Combe-Grenal Level 17 fauna","Level 17","-","-","-"
"1778","Combe-Grenal","Combe-Grenal Level 18 fauna","Level 18","-","-","-"
"1779","Combe-Grenal","Combe-Grenal Level 19 fauna","Level 19","-","-","-"
"1780","Combe-Grenal","Combe-Grenal Level 20 fauna","Level 20","-","-","-"
"1781","Combe-Grenal","Combe-Grenal Level 21 fauna","Level 21","-","-","-"
"1782","Combe-Grenal","Combe-Grenal Level 22 fauna","Level 22","-","-","-"
"1783","Combe-Grenal","Combe-Grenal Level 23 fauna","Level 23","-","-","-"
"1784","Combe-Grenal","Combe-Grenal Level 24 fauna","Level 24","-","-","-"
"1785","Combe-Grenal","Combe-Grenal Level 25 fauna","Level 25","-","-","-"
"1786","Combe-Grenal","Combe-Grenal Level 26 fauna","Level 26","-","-","-"
"1787","Combe-Grenal","Combe-Grenal Level 27 fauna","Level 27","-","-","-"
"1788","Combe-Grenal","Combe-Grenal Level 28 fauna","Level 28","-","-","-"
"1789","Combe-Grenal","Combe-Grenal Level 29 fauna","Level 29","-","-","-"
"1790","Combe-Grenal","Combe-Grenal Level 30 fauna","Level 30","-","-","-"
"1791","Combe-Grenal","Combe-Grenal Level 31 fauna","Level 31","-","-","-"
"1792","Combe-Grenal","Combe-Grenal Level 32 fauna","Level 32","-","-","-"
"1793","Combe-Grenal","Combe-Grenal Level 33 fauna","Level 33","-","-","-"
"1794","Combe-Grenal","Combe-Grenal Level 34 fauna","Level 34","-","-","-"
"1795","Combe-Grenal","Combe-Grenal Level 35 fauna","Level 35","-","-","-"
"1796","Combe-Grenal","Combe-Grenal Level 36 fauna","Level 36","-","-","-"
"1797","Combe-Grenal","Combe-Grenal Level 37 fauna","Level 37","-","-","-"
"1798","Combe-Grenal","Combe-Grenal Level 38 fauna","Level 38","-","-","-"
"1799","Combe-Grenal","Combe-Grenal Level 39 fauna","Level 39","-","-","-"
"1800","Combe-Grenal","Combe-Grenal Level 40 fauna","Level 40","-","-","-"
"1801","Combe-Grenal","Combe-Grenal Level 41 fauna","Level 41","-","-","-"
"1802","Combe-Grenal","Combe-Grenal Level 42 fauna","Level 42","-","-","-"
"1803","Combe-Grenal","Combe-Grenal Level 43 fauna","Level 43","-","-","-"
"1804","Combe-Grenal","Combe-Grenal Level 44 fauna","Level 44","-","-","-"
"1805","Combe-Grenal","Combe-Grenal Level 45 fauna","Level 45","-","-","-"
"1806","Combe-Grenal","Combe-Grenal Level 46 fauna","Level 46","-","-","-"
"1807","Combe-Grenal","Combe-Grenal Level 47 fauna","Level 47","-","-","-"
"1808","Combe-Grenal","Combe-Grenal Level 48 fauna","Level 48","-","-","-"
"1809","Combe-Grenal","Combe-Grenal Level 49 fauna","Level 49","-","-","-"
"1810","Combe-Grenal","Combe-Grenal Level 50 fauna","Level 50","-","-","-"
"1811","Combe-Grenal","Combe-Grenal Level 51 fauna","Level 51","-","-","-"
"1812","Combe-Grenal","Combe-Grenal Level 52 fauna","Level 52","-","-","-"
"1813","Combe-Grenal","Combe-Grenal Level 53 fauna","Level 53","-","-","-"
"1814","Combe-Grenal","Combe-Grenal Level 54 fauna","Level 54","-","-","-"
"1815","Combe-Grenal","Combe-Grenal Level 55 fauna","Level 55","-","-","-"
"1816","Combe-Grenal","Combe-Grenal Level 50A fauna","Level 50","-","-","-"
"1817","Coudoulous I","Coudoulous I Unit 4 macrofauna","Unit 4","-","-","-"
"1818","Coudoulous I","Coudoulous I Unit 5-6 macrofauna","Unit 5a","-","-","-"
"1819","Coudoulous I","Coudoulous I Unit 5-6 macrofauna","Unit 5b","-","-","-"
"1820","Coudoulous I","Coudoulous I Unit 5-6 macrofauna","Unit 6","-","-","-"
"1821","Coudoulous I","Coudoulous I Unit 5-6 macrofauna","Unit 6 base lower","-","-","-"
"1822","Coudoulous I","Coudoulous I Unit 5-6 macrofauna","Unit 6 base upper","-","-","-"
"1823","Coudoulous I","Coudoulous I Unit 5-6 macrofauna","Unit 6a","-","-","-"
"1824","Coudoulous I","Coudoulous I Unit 5 microfauna","Unit 5a","-","-","-"
"1825","Coudoulous I","Coudoulous I Unit 5 microfauna","Unit 5b","-","-","-"
"1826","Coudoulous I","Coudoulous I Unit 6 microfauna","Unit 6","-","-","-"
