"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"5735","Karain Cave","Karain Cave E, unit G, micromammals","stratum II.2","126400","6400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5737","Karain Cave","Karain Cave E, unit G, micromammals","stratum II.2","103450","6300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5739","Karain Cave","Karain Cave E, unit G, micromammals","stratum II.2","94450","4950","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5740","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.2","-","-","-"
"5741","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.3","-","-","-"
"5742","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.4","63800","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5744","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.4","67000","10600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5746","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.4","66300","10500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5748","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.4","69100","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5750","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.4","63500","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5752","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.4","66100","10400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5753","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","71600","11400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5755","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","74400","11800","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5757","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","72200","11300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5759","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","75600","11700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5761","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","90400","12900","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5763","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","95400","13700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5765","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","70400","11200","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5767","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.5","72900","11500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5768","Karain Cave","Karain Cave E, unit I, micromammals","stratum I.6","-","-","-"
"5769","Karain Cave","Karain Cave B, unit P.I, micromammals","GH PI1","-","-","-"
"5770","Karain Cave","Karain Cave B, unit P.I, micromammals","GH PI2","-","-","-"
"5771","Karain Cave","Karain Cave E, unit F, Fauna","stratum III.1","-","-","-"
"5772","Karain Cave","Karain Cave E, unit G, Fauna","stratum II.1","-","-","-"
"5773","Karain Cave","Karain Cave E, unit G, Fauna","stratum II.2","128750","5750","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5775","Karain Cave","Karain Cave E, unit G, Fauna","stratum II.2","131250","6900","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5777","Karain Cave","Karain Cave E, unit G, Fauna","stratum II.2","126400","6400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5779","Karain Cave","Karain Cave E, unit G, Fauna","stratum II.2","103450","6300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5781","Karain Cave","Karain Cave E, unit G, Fauna","stratum II.2","94450","4950","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5782","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.2","-","-","-"
"5783","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.3","-","-","-"
"5784","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.4","63800","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5786","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.4","67000","10600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5788","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.4","66300","10500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5790","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.4","69100","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5792","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.4","63500","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5794","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.4","66100","10400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5795","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","71600","11400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5797","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","74400","11800","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5799","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","72200","11300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5801","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","75600","11700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5803","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","90400","12900","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5805","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","95400","13700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5807","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","70400","11200","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5809","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.5","72900","11500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5810","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.6","-","-","-"
"5811","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","89950","5500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5813","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","82350","4850","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5815","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","81200","5550","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5817","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","132600","7300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5819","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","113050","6650","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5821","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","138100","7600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5823","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","139650","6500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5825","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","103100","16100","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5827","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","108800","17000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5829","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","105300","16300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5831","Karain Cave","Karain Cave E, unit H-I, Fauna","stratum I.7","112500","17400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5832","Karain Cave","Karain Cave E, unit UP, Fauna","stratum I.1","-","-","-"
"5833","Karain Cave","Karain Cave, human remains 01","stratum I.1","-","-","-"
"5834","Karain Cave","Karain Cave, human remains 01","stratum I.2","-","-","-"
"5835","Karain Cave","Karain Cave, human remains 01","stratum I.3","-","-","-"
"5836","Karain Cave","Karain Cave, human remains 01","stratum I.4","63800","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5838","Karain Cave","Karain Cave, human remains 01","stratum I.4","67000","10600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5840","Karain Cave","Karain Cave, human remains 01","stratum I.4","66300","10500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5842","Karain Cave","Karain Cave, human remains 01","stratum I.4","69100","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5844","Karain Cave","Karain Cave, human remains 01","stratum I.4","63500","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5846","Karain Cave","Karain Cave, human remains 01","stratum I.4","66100","10400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5847","Karain Cave","Karain Cave, human remains 01","stratum I.5","71600","11400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5849","Karain Cave","Karain Cave, human remains 01","stratum I.5","74400","11800","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5851","Karain Cave","Karain Cave, human remains 01","stratum I.5","72200","11300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5853","Karain Cave","Karain Cave, human remains 01","stratum I.5","75600","11700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5855","Karain Cave","Karain Cave, human remains 01","stratum I.5","90400","12900","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5857","Karain Cave","Karain Cave, human remains 01","stratum I.5","95400","13700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5859","Karain Cave","Karain Cave, human remains 01","stratum I.5","70400","11200","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5861","Karain Cave","Karain Cave, human remains 01","stratum I.5","72900","11500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5862","Karain Cave","Karain Cave, human remains 01","stratum I.6","-","-","-"
"5863","Karain Cave","Karain Cave, human remains 01","stratum I.7","89950","5500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5865","Karain Cave","Karain Cave, human remains 01","stratum I.7","82350","4850","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5867","Karain Cave","Karain Cave, human remains 01","stratum I.7","81200","5550","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5869","Karain Cave","Karain Cave, human remains 01","stratum I.7","132600","7300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5871","Karain Cave","Karain Cave, human remains 01","stratum I.7","113050","6650","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5873","Karain Cave","Karain Cave, human remains 01","stratum I.7","138100","7600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5875","Karain Cave","Karain Cave, human remains 01","stratum I.7","139650","6500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5877","Karain Cave","Karain Cave, human remains 01","stratum I.7","103100","16100","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5879","Karain Cave","Karain Cave, human remains 01","stratum I.7","108800","17000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5881","Karain Cave","Karain Cave, human remains 01","stratum I.7","105300","16300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5883","Karain Cave","Karain Cave, human remains 01","stratum I.7","112500","17400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5884","Karain Cave","Karain Cave, human remains 01","stratum I.8","145000","8650","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5886","Karain Cave","Karain Cave, human remains 01","stratum I.8","121050","8150","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5888","Karain Cave","Karain Cave, human remains 01","stratum I.8","151200","9600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5890","Karain Cave","Karain Cave, human remains 01","stratum I.8","150300","9600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5892","Karain Cave","Karain Cave, human remains 01","stratum I.8","152200","6800","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5894","Karain Cave","Karain Cave, human remains 01","stratum I.8","112400","5550","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5896","Karain Cave","Karain Cave, human remains 01","stratum I.8","122450","6050","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5898","Karain Cave","Karain Cave, human remains 01","stratum I.8","123600","6050","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5900","Karain Cave","Karain Cave, human remains 01","stratum I.8","115600","5700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5901","Karain Cave","Karain Cave, human remains 01","stratum II.1","-","-","-"
"5902","Karain Cave","Karain Cave, human remains 01","stratum II.2","128750","5750","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5904","Karain Cave","Karain Cave, human remains 01","stratum II.2","131250","6900","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5906","Karain Cave","Karain Cave, human remains 01","stratum II.2","126400","6400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5908","Karain Cave","Karain Cave, human remains 01","stratum II.2","103450","6300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5910","Karain Cave","Karain Cave, human remains 01","stratum II.2","94450","4950","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5911","Karain Cave","Karain Cave, human remains 01","stratum III.1","-","-","-"
"5912","Karain Cave","Karain Cave, human remains 02","stratum I.1","-","-","-"
"5913","Karain Cave","Karain Cave, human remains 02","stratum I.2","-","-","-"
"5914","Karain Cave","Karain Cave, human remains 02","stratum I.3","-","-","-"
"5915","Karain Cave","Karain Cave, human remains 02","stratum I.4","63800","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5917","Karain Cave","Karain Cave, human remains 02","stratum I.4","67000","10600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5919","Karain Cave","Karain Cave, human remains 02","stratum I.4","66300","10500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5921","Karain Cave","Karain Cave, human remains 02","stratum I.4","69100","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5923","Karain Cave","Karain Cave, human remains 02","stratum I.4","63500","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5925","Karain Cave","Karain Cave, human remains 02","stratum I.4","66100","10400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5926","Karain Cave","Karain Cave, human remains 02","stratum I.5","71600","11400","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5928","Karain Cave","Karain Cave, human remains 02","stratum I.5","74400","11800","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5930","Karain Cave","Karain Cave, human remains 02","stratum I.5","72200","11300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5932","Karain Cave","Karain Cave, human remains 02","stratum I.5","75600","11700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5934","Karain Cave","Karain Cave, human remains 02","stratum I.5","90400","12900","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5936","Karain Cave","Karain Cave, human remains 02","stratum I.5","95400","13700","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5938","Karain Cave","Karain Cave, human remains 02","stratum I.5","70400","11200","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5940","Karain Cave","Karain Cave, human remains 02","stratum I.5","72900","11500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5941","Karain Cave","Karain Cave, human remains 02","stratum I.6","-","-","-"
"5942","Karain Cave","Karain Cave, human remains 02","stratum I.7","89950","5500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5944","Karain Cave","Karain Cave, human remains 02","stratum I.7","82350","4850","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5946","Karain Cave","Karain Cave, human remains 02","stratum I.7","81200","5550","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5948","Karain Cave","Karain Cave, human remains 02","stratum I.7","132600","7300","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5950","Karain Cave","Karain Cave, human remains 02","stratum I.7","113050","6650","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5952","Karain Cave","Karain Cave, human remains 02","stratum I.7","138100","7600","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5954","Karain Cave","Karain Cave, human remains 02","stratum I.7","139650","6500","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"5956","Karain Cave","Karain Cave, human remains 02","stratum I.7","103100","16100","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
