"","Locality","Assemblage","GeoLayer.Name","Country","Locality.Type","X","Y","Technocomplex","Geostrat..Info..age.min","Geostrat..Info..age.max","Geostrat..Info..correlation","Geostrat..Info..mis","NISP.Sum.class.Mammalia","NISP.Sum.order.Rodentia","NISP.Sum.family.Anatidae","meanage","sdage"
"1235","Feldhofer Grotte","Neandertal, NN 26","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1236","Feldhofer Grotte","Neandertal, NN 27","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1237","Feldhofer Grotte","Neandertal, NN 28","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1238","Feldhofer Grotte","Neandertal, NN 29","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1239","Feldhofer Grotte","Neandertal, NN 30","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1240","Feldhofer Grotte","Neandertal, NN 31","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1241","Feldhofer Grotte","Neandertal, NN 32","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1242","Feldhofer Grotte","Neandertal, NN 33","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1243","Feldhofer Grotte","Neandertal, NN 36","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1244","Feldhofer Grotte","Neandertal, NN 37","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1245","Feldhofer Grotte","Neandertal, NN 38","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1246","Feldhofer Grotte","Neandertal, NN 39","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1247","Feldhofer Grotte","Neandertal, NN 40","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1248","Feldhofer Grotte","Neandertal, NN 43","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1249","Feldhofer Grotte","Neandertal, NN 42","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1250","Feldhofer Grotte","Neandertal, NN 44","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1251","Feldhofer Grotte","Neandertal, NN 45","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1252","Feldhofer Grotte","Neandertal, NN 46","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1253","Feldhofer Grotte","Neandertal, NN 48","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1254","Feldhofer Grotte","Neandertal, NN 49","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1255","Feldhofer Grotte","Neandertal, NN 51","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1256","Feldhofer Grotte","Neandertal, NN 52","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1257","Feldhofer Grotte","Neandertal, NN 53","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1258","Feldhofer Grotte","Neandertal, NN 58","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1259","Feldhofer Grotte","Neandertal, NN 55","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1260","Feldhofer Grotte","Neandertal, NN 56","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1261","Feldhofer Grotte","Neandertal, NN 57","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1262","Feldhofer Grotte","Neandertal, NN 64","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1263","Feldhofer Grotte","Neandertal, NN 59","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1264","Feldhofer Grotte","Neandertal, NN 60","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1265","Feldhofer Grotte","Neandertal, NN 61","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","-","-","-",NA,NA
"1266","Feldhofer Grotte","Neandertal, Fauna","Feldhofer Grotte Layer 1","Germany","cave",6.945561,51.227439,"MP/ Micoquian",38570,130000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy","-","","-","-",NA,NA
"1267","Fontéchevade","Fontéchevade, Fauna","Unit E0","France","cave",0.479692,45.678664,"MP/ Middle Paleolithic - Eurasia",30000,51700,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, fauna","3","","-","-",39411,0.999994882425995
"1268","Fontéchevade","Fontéchevade, Fauna","Unit E1","France","cave",0.479692,45.678664,"MP/ Middle Paleolithic - Eurasia",30000,51700,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, fauna","3","","-","-",33527,0.999995613507996
"1269","Fontéchevade","Fontéchevade, Fauna","Unit E2","France","cave",0.479692,45.678664,"MP/ Middle Paleolithic - Eurasia",30000,350000,"archaeological (cultural) stratigraphy, fauna, stratigraphy","-","","-","-",NA,NA
"1270","Fontéchevade","Fontéchevade, micromammals","Unit E0","France","cave",0.479692,45.678664,"MP/ Middle Paleolithic - Eurasia",30000,51700,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, fauna","3","","","-",39411,0.999994882425995
"1271","Fontéchevade","Fontéchevade, micromammals","Unit E1","France","cave",0.479692,45.678664,"MP/ Middle Paleolithic - Eurasia",30000,51700,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, fauna","3","","","-",33527,0.999995613507996
"1272","Fossellone","Fossellone human remains 01","Unit F23","Italy","cave",13.080461,41.223447,"MP/ Late Mousterian - Eurasia",40762,51000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","-","-","-",NA,NA
"1273","Fossellone","Fossellone human remains 01","Unit F24","Italy","cave",13.080461,41.223447,"MP/ Late Mousterian - Eurasia",40762,51000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","-","-","-",NA,NA
"1274","Fossellone","Fossellone human remains 01","Unit F25","Italy","cave",13.080461,41.223447,"MP/ Late Mousterian - Eurasia",40762,51000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","-","-","-",NA,NA
"1275","Fossellone","Fossellone human remains 01","Unit F26","Italy","cave",13.080461,41.223447,"MP/ Late Mousterian - Eurasia",51000,56000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","-","-","-",55613,1
"1276","Fossellone","Fossellone human remains 01","Unit F27","Italy","cave",13.080461,41.223447,"MP/ Late Mousterian - Eurasia",56000,80000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","-","-","-",NA,NA
"1277","Fossellone","Fossellone human remains 01","Unit F27beta","Italy","cave",13.080461,41.223447,"MP/ Late Mousterian - Eurasia",56000,80000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","-","-","-",NA,NA
"1278","Fumane","Fumane Unit D1e Fauna","Unit D1e","Italy","cave",10.905175,45.591867,"",30000,35000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1279","Fumane","Fumane Unit D1d Fauna","Unit D1d","Italy","cave",10.905175,45.591867,"UP/ Gravettian",35000,36000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",36043,1
"1280","Fumane","Fumane Unit D1c Fauna","Unit D1c","Italy","cave",10.905175,45.591867,"UP/ Aurignacian",36000,37700,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1281","Fumane","Fumane Unit D3a-b Fauna","Unit D3ab","Italy","cave",10.905175,45.591867,"UP/ Aurignacian",36000,37700,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1282","Fumane","Fumane Unit D3d + D6 Fauna","Unit D3d","Italy","cave",10.905175,45.591867,"UP/ Aurignacian",38900,40400,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1283","Fumane","Fumane Unit A1 Fauna","Unit A1","Italy","cave",10.905175,45.591867,"UP/ Proto-Aurignacian",40400,41200,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1284","Fumane","Fumane Unit A2 Fauna","Unit A2","Italy","cave",10.905175,45.591867,"UP/ Proto-Aurignacian",40400,41200,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",40820,1
"1285","Fumane","Fumane Unit A3 Fauna","Unit A3","Italy","cave",10.905175,45.591867,"UP/ Uluzzian",41200,43600,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",42234,1
"1286","Fumane","Fumane Unit A4 Fauna","Unit A4","Italy","cave",10.905175,45.591867,"UP/ Uluzzian",41200,43600,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",44477,0.999999999753543
"1287","Fumane","Fumane Unit A5-A6 Fauna","Unit A5-A6","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",43600,44800,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","116","","-",43258,0.999988101674906
"1288","Fumane","Fumane Unit A7 Fauna","Unit A7","Italy","cave",10.905175,45.591867,"",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1289","Fumane","Fumane Unit A9 Fauna","Unit A9","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",46000,0.999999900409338
"1290","Fumane","Fumane Unit A10 Fauna","Unit A10","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",NA,NA
"1291","Fumane","Fumane Unit A11 Fauna","Unit A11","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","","-",49000,0.999999996686231
"1292","Fumane","Fumane Unit A6 Fauna","Unit A5-A6","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",43600,44800,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","248","-","-",43258,0.999986401914178
"1293","Fumane","Fumane layer A11 human remains","Unit A11","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","-","-","-",49000,0.999999996686231
"1294","Fumane","Fumane layer A9 human remains 01","Unit A9","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","-","-","-",46000,0.999999900409338
"1295","Fumane","Fumane layer A9 human remains 02","Unit A9","Italy","cave",10.905175,45.591867,"MP/ Mousterian - Eurasia",44800,48000,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","-","-","-",46000,0.999999900409338
"1296","Fumane","Fumane layer A3 human remains","Unit A3","Italy","cave",10.905175,45.591867,"UP/ Uluzzian",41200,43600,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","-","-","-",42234,1
"1297","Fuyan Cave","Fuyan Cave layer 2 fauna","layer 2","China","cave",111.480333,25.65075,"",82000,200000,"U series (uranium-thorium) dating","-","","","-",121009,0.987664610886174
"1298","Ganovce","Ganovce layer 11 human remains 1","layer 11","Slovakia","quarry",20.327,49.03,"MP/ Middle Paleolithic - Eurasia",115000,127000,"archaeological (cultural) stratigraphy, biostratigraphy, geology (based on position of layers)","5e","-","-","-",NA,NA
"1299","Ganovce","Ganovce Layer 16-18 Fauna","layer 16","Slovakia","quarry",20.327,49.03,"",127000,150000,"biostratigraphy, geology (based on position of layers)","6","","-","-",NA,NA
"1300","Ganovce","Ganovce Layer 16-18 Fauna","layer 17","Slovakia","quarry",20.327,49.03,"",127000,186000,"biostratigraphy, geology (based on position of layers)","6","","-","-",NA,NA
"1301","Ganovce","Ganovce Layer 16-18 Fauna","layer 18","Slovakia","quarry",20.327,49.03,"",127000,186000,"biostratigraphy, geology (based on position of layers)","6","","-","-",NA,NA
"1302","Ganovce","Ganovce Layer 14 Fauna","layer 14","Slovakia","quarry",20.327,49.03,"",115000,127000,"biostratigraphy, geology (based on position of layers)","5e","","-","-",NA,NA
"1303","Ganovce","Ganovce Layer 12 Fauna","layer 12","Slovakia","quarry",20.327,49.03,"",115000,127000,"biostratigraphy, geology (based on position of layers)","5e","","","-",NA,NA
"1304","Ganovce","Ganovce Layer 11 Fauna","layer 11","Slovakia","quarry",20.327,49.03,"MP/ Middle Paleolithic - Eurasia",115000,127000,"archaeological (cultural) stratigraphy, biostratigraphy, geology (based on position of layers)","5e","","","-",NA,NA
"1305","Ganovce","Ganovce Layer 4-10 Fauna","layer 10","Slovakia","quarry",20.327,49.03,"",85000,115000,"biostratigraphy, geology (based on position of layers)","5d-5b","","","-",NA,NA
"1306","Ganovce","Ganovce Layer 4-10 Fauna","layer 4","Slovakia","quarry",20.327,49.03,"",71000,85000,"biostratigraphy, geology (based on position of layers)","5a","","","-",NA,NA
"1307","Ganovce","Ganovce Layer 4-10 Fauna","layer 5","Slovakia","quarry",20.327,49.03,"",85000,115000,"biostratigraphy, geology (based on position of layers)","5d-5b","","","-",NA,NA
"1308","Ganovce","Ganovce Layer 4-10 Fauna","layer 6","Slovakia","quarry",20.327,49.03,"",85000,115000,"biostratigraphy, geology (based on position of layers)","5d-5b","","","-",NA,NA
"1309","Ganovce","Ganovce Layer 4-10 Fauna","layer 7","Slovakia","quarry",20.327,49.03,"",85000,115000,"biostratigraphy, geology (based on position of layers)","5d-5b","","","-",NA,NA
"1310","Ganovce","Ganovce Layer 4-10 Fauna","layer 8","Slovakia","quarry",20.327,49.03,"",85000,115000,"biostratigraphy, geology (based on position of layers)","5d-5b","","","-",NA,NA
